"eleicao_descricao","uf","candidato_cargo","nome_urna","partido_sigla"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","JOSE FELIX","AVANTE"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","CHIQUINHO DO FRANGO","AVANTE"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","EDUARDO GUERREIRO","PPS"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","RITA CALÁCIO","PRP"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","CLAUDINHO DO INTERLAGOS","PRP"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","MARCOS TERRINHA","AVANTE"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","JOÃO CASA DO CHOCOLATE","PRTB"
"Eleições Gerais Estaduais 2018","MG","SENADOR","DILMA ROUSSEFF","PT"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","ZÉ CARLOS","PRTB"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","JULIANO BARRIGUDO","PHS"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","LEONARDO CAETANO","DEM"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","DOMINGOS SÁVIO","PSDB"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","PROFESSOR WILLIAN BARCELOS","PTB"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","LUIZ HUMBERTO CARNEIRO","PSDB"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","GEISSON ALVES","PSL"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","RAQUEL DA ESCOLA","PPL"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","CABO ALEXANDRE","PPL"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","KETLIN  SERRANO ","PSL"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","JUSSARA MENICUCCI","PHS"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","HUDSON DO BAZAR ESPORTE","AVANTE"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","PADRE WALDEMILSON","PROS"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","PROFESSOR EDILSON","PC do B"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","EVERTON ALVES","PRP"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","LIPINHO DA DISTRIBUIDORA","PHS"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","MARQUINHOS NAVES","PRTB"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","CAMARGO DE VENDA NOVA GLU GLU","PRTB"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","MARIANO FONSECA","PTC"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","MARCIO COSTA","PPS"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","SIDINEIA DIAS","AVANTE"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","SARGENTO RODRIGUES","PTB"
"Eleições Gerais Estaduais 2018","MG","1º SUPLENTE","HELBERTH TIBE","AVANTE"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","ROGER DANTAS","PATRIOTA"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","EDER NEVES","PHS"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","CABO DA PAZ","AVANTE"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","PROFESSOR JORGE FLAUSINO","DC"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","JUREMA DE SOUZA","PROS"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","PASTOR JOSÉ DEMÉTRIO","PRP"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","SIMONE LEITE","PC do B"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","DIRETOR GILCINEY","PSL"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","AMÉRICO FERREIRA","PSOL"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","TIETA","PMN"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","PROFESSOR LEANDRO AZEVEDO","REDE"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","ELIANE TURRA","NOVO"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","PAULO ANDRADE","DEM"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","CLAUDIO DA RADIO","PROS"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","ELIANE BARROSO","PSB"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","DIEGO FELIX","PRP"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","ELMA GONÇALVES","REDE"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","PASTOR FÁBIO LIMA","PTB"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","JESUS FERREIRA","PMN"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","LAGARTIXA DO PLÁSTICO","REDE"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","MARIA HELENA DA SAÚDE","PTC"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","JOÃO DO BELO","PSD"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","LUCIMAR GARCIA","SOLIDARIEDADE"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","IRAN BARBOSA","MDB"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","HOMEM DE FERRO","PSD"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","BERNARDO MUCIDA","PSB"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","CIDO REIS","PSB"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","PROF. CARLOS LINDOMAR","PSL"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","MÁRCIA DELMAS ADVOGADA","PRP"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","ENES CANDIDO","MDB"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","TENORIO CAVALCANTI","AVANTE"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","MAURA GERBI","PSOL"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","ALEMÃO DO SUCATÃO","PSL"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","RICARDO ZEMA GUIMARÃES","NOVO"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","DÉCIO ADRIÃO","PTB"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","SANDRINHA","AVANTE"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","NAFTALI TAMAR","PSL"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","TENENTE LÚCIO","PR"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","JOSELÍ DE UBARÍ","PC do B"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","RAQUEL LIMA","PRB"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","SARGENTO OZENIL","PSL"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","PROFESSOR ANDRÉ GARCIA","PROS"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","DR. JOSÉ MARIA PROMOTOR","MDB"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","JAMIR CALILI RIBEIRO","PHS"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","PADRE JOÃO","PT"
"Eleições Gerais Estaduais 2018","MG","SENADOR","DINIS PINHEIRO","SOLIDARIEDADE"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","BRUNO ABREU","REDE"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","GERALDO SANTOS","REDE"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","FRANKLIN OLIVEIRA","PATRIOTA"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","ROMUALDO VIGILANTE","PC do B"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","BETANIA SANTOS","PROS"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","JULIANE LIGEIRO","PSDB"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","CINÉSIO ROCHA","PT"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","MÁRCIA BITENCOURT","PTC"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","SARGENTO BORGES","PSL"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","AGT. PENITENCIÁRIO LUIZ GELADA","PPL"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","MARCELO DA PAMONHA","PC do B"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","WELLINGTON RAMOS","PRTB"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","PROFESSOR E ENFERMEIRO JÚLIO","PHS"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","LUCAS GONZALEZ","NOVO"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","BRUNO PEDROSA","PRTB"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","AGENTE PENITENCIÁRIO MACEDO","PPL"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","DAMÁSIO CARVALHO","DC"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","EBER GONÇALVES","PATRIOTA"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","LAFAYETTE ANDRADA","PRB"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","ANGELA MAIRINK","PRB"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","ELIANA GONÇALVES","PROS"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","PROFESSOR VALDIR TIAGO","PSOL"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","ZUINGLER RIBEIRO","PSOL"
"Eleições Gerais Estaduais 2018","MG","2º SUPLENTE","AGENTE PENITENCIARIO MADEIRA","PPL"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","VALÉRIO VIEIRA DOS SANTOS","PSTU"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","MISAEL VARELLA","PSD"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","PATRICIA MAGALHÃES","PROS"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","DR RICARDO SOS AIDS","DC"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","TONINHO PUÁ","DC"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","FLAVINHA","PSD"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","MARGARIDA SALOMÃO","PT"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","WALTER NERY","NOVO"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","GUSTAVO MARRA","NOVO"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","DENISE PEREIRA CASTRO","PRTB"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","CIDINHA ADVOGADA E PROFESSORA","MDB"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","HAMILTON LISBOA","PPL"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","ETELVINA RAMALHO","AVANTE"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","NOZINHO","PDT"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","ZÉ DO GÁS O PRIMO","PSOL"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","LUIZ CARLOS MIRANDA","SOLIDARIEDADE"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","EUCLYDES PETTERSEN ","PSC"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","LEONEL ROCHA","PPL"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","LOURDES MARLY","PTC"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","GISLAINE LIMA","PPL"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","LINA XAVIER","PPL"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","RODRIGUINHO","PATRIOTA"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","ROBERTA CARRILHO","PC do B"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","NATÁLIA GRANATO","PSOL"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","BETÃO","PT"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","TONY JOSSONE","PSOL"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","MARILENE ASSIS","REDE"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","JOÃOZINHO JORNALISTA","DEM"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","MICHEL IRRTHUM","PRTB"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","COELHO DO AUTO POSTO ALVORADA","PR"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","VALDETE DE JESUS","DC"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","VALERIA VILAR","PRTB"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","VILSON CAETANO","PRP"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","JOSÉ SILVA","PSL"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","KATIA BORDONI","AVANTE"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","SARAIVA FELIPE","MDB"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","FLAVIA VALLE","PSOL"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","GUSTAVO SANTANA","PR"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","MARILUCE CARVALHO","DEM"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","JUAREZ TAVARES","DC"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","JOEL ALVES","PHS"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","PATRICIO RIBEIRO","PSL"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","TEREZINHA SADY","PTC"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","PEDRINHO DA MATA","PTC"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","JOAQUIM MIRANDA","PSC"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","ANTONIO JORGE","PPS"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","PEDRINHO MINASACONTECE","PSL"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","LILIAM SALES","PATRIOTA"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","PAULINHO COSTA","PDT"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","JOSÉ HUMBERTO","PSD"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","GLEISER BORONI","PSL"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","VIVIAN VIANA","PPL"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","GRETE ALCANTARA","PPS"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","SANTA DO ESPERANÇA ","PSOL"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","BISPO LUIS CARLOS","PMN"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","MERIM TOCO","AVANTE"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","PROFESSORA IVONY","AVANTE"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","EDUARDO FRANCISCO (DUDU)","DEM"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","ALESSANDRO BACKX","NOVO"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","TENENTE  JUAREZ ","PTB"
"Eleições Gerais Estaduais 2018","MG","2º SUPLENTE","JEAN CLAUDIO","PCO"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","MARCO ROCHA","NOVO"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","DR IGOR VASCONCELOS","AVANTE"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","FILIPE MOREIRA","PSC"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","DINHO DO BAR","PDT"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","RAIMUNDO VIOLEIRA","PATRIOTA"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","ANDREIA PACHECO","PHS"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","OMAR NEVES ","PODE"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","LAURE REIS","AVANTE"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","CIDA ALVES","DC"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","ANNE GOMES","PROS"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","MAURA MACEDO","SOLIDARIEDADE"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","JOÃO DO PANDA","PATRIOTA"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","ANDRÉ BASILIO","PATRIOTA"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","HEZIO MINERO DO MARTELO","PRTB"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","JOÃO GILBERTO RIPPOSATI","PTB"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","ZULU","PCB"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","CATARINO FERRAMENTA","PTB"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","ITAMAR PEDRA AZUL","PSB"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","DR. LAURO GUIRLANDA","DEM"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","TÉIA","DEM"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","FERREIRINHA DO MOTO TAXI","PROS"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","ANTÔNIO CARLOS CANTOR","DEM"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","BRAGA","PMN"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","GALBA VELLOSO","PTB"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","IGOR TIMO","PODE"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","GEDEON DE SOUZA","PRP"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","PROFESSORA ELISETE","PDT"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","PR. NILSON","PSL"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","LUCIENE PEREIRA RODRIGUES","PRTB"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","ANDERSON DO GÁS","DC"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","WAGNER JUNIOR","PROS"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","FRED COSTA","PATRIOTA"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","GRAÇA DA PIPOCA","PRTB"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","NANAH FERREIRA","PSC"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","ACSA JUNIA","PHS"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","ALEXANDRE GONZAGA","NOVO"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","DAVID VINICIUS","AVANTE"
"Eleições Gerais Estaduais 2018","MG","2º SUPLENTE","MARIA DO CARMO","REDE"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","RAPHAEL RODRIGUES","REDE"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","PASTORA ANGELINA","PSL"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","ESTER SANCHES BRASIL","PSB"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","JUNIOR GELOSO","AVANTE"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","JOSE CARLOS - PALHAÇO FARTURA","PODE"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","DUILIO DE CASTRO","PATRIOTA"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","DELEGADO EDSON MOREIRA","PR"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","GEOVANE ESTANISLAU","PSB"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","PROFESSOR ROGERIO FERNANDES","PSB"
"Eleições Gerais Estaduais 2018","MG","1º SUPLENTE","RENZO BRAZ","PP"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","PEDRO DEPUTADO","PC do B"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","RAYDAN LOTT","SOLIDARIEDADE"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","ELIECI FERNANDES","PSDB"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","OSORIO PLACAS","SOLIDARIEDADE"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","AUREA CAROLINA","PSOL"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","ILVANA","SOLIDARIEDADE"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","EVARISTO COBRINHA","PC do B"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","QUIDO","PRTB"
"Eleições Gerais Estaduais 2018","MG","1º SUPLENTE","FERNANDO LACERDA","PCO"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","PAULO CESAR-  PC","SOLIDARIEDADE"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","HILDA DA MAÇÃ DO AMOR","PRB"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","WAGNER SILVA","PSOL"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","CARLOS ALBERTO","PATRIOTA"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","PASTORA DELMA","PRTB"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","SIMONE FERNANDES","PSL"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","WANDERLEI TROUXE A SORTE","PTC"
"Eleições Gerais Estaduais 2018","MG","1º SUPLENTE","ALBERTO PINTO COELHO","PPS"
"Eleições Gerais Estaduais 2018","MG","VICE-GOVERNADOR","ADRIANA BUZELIN","PV"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","WELLINGTON GODINHO","PATRIOTA"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","FABIANO PINTO","DEM"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","CORNELIO FONSECA","PROS"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","JEFERSON VASQUEZ","PSB"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","REVERENDO MIL","DEM"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","ARTUR DENTISTA","PSOL"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","BRITO DA IMOBILIARIA","PPL"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","PROFESSOR ALAN","PDT"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","GALILEU","PROS"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","RODRIGO DE CASTRO","PSDB"
"Eleições Gerais Estaduais 2018","MG","2º SUPLENTE","JANAINA OLIVEIRA","PPL"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","REBECKA NIZIA","PSL"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","MAESTRO PAULO RICARDO","AVANTE"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","DR. WILSON BATISTA","PSD"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","VANIA SANTANA","AVANTE"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","DR. ALEXANDRE CORRADI","PSD"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","ROSELI HEIDERICK","PTC"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","RONALDO PORTEIRINHA","PMB"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","SABRINA BRAUN","PT"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","PRISCILA DA AUTO ESCOLA","PPL"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","DOUTOR RONALDO JOÃO","PHS"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","MAGDA VIANA ADVOGADA","PHS"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","ADRIANA ARAÚJO","PSOL"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","FELICIO DO METRO","PT"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","DÉ TITICA","PHS"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","PAULO MARCOS","SOLIDARIEDADE"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO ESTADUAL","CRISTINA LOURENÇO","MDB"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","RENATO ANDRADE","PP"
"Eleições Gerais Estaduais 2018","MG","DEPUTADO FEDERAL","RAQUEL MUNIZ","PSD"
