"","eleicao_descricao","uf","candidato_cargo","nome_urna","partido_sigla"
"254","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","LUIZA GOMES","PT"
"255","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","MAGAL DO POVÃO","MDB"
"256","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","PAULINHO MADRUGADA","PRP"
"257","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","MARCELO VIGILANTE","PSOL"
"258","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","DEPUTADO MÃE","PSDB"
"259","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","HEITOR DO HOSPITAL","PP"
"260","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","ANDERSON FONSECA","PSD"
"261","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","ANDREIA BANDEIRA","PPL"
"262","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","CELIO MARRUÁ","PTC"
"263","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","SGT JAIDÊ","PSC"
"264","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","SAULO COSTA","PSDB"
"265","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","JORGE VIANNA","PODE"
"266","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","ANGELO BALBINO","PSOL"
"267","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","AGNALDO ROMEIRO","PPS"
"268","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","EDENUDES DE CASSIA","PSC"
"269","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","PATRICIA AMADA ","NOVO"
"270","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","GESSYCA","PT"
"271","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","JOSÉ GUEDES","PSC"
"272","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","EDNA ÁVILA","PSB"
"273","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","LIDIA RIBEIRO","PMN"
"274","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","SARGENTO ALZIRO NETO","PTB"
"275","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","NEGÃO DO PARANOÁ","PPL"
"276","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","PR. ALESSANDRO MARTINS","PROS"
"277","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","ADRIANA GLORIA","AVANTE"
"278","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","MAJOR EMILIO","PRP"
"279","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","CLEISON DUVAL","PSDB"
"280","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","SAMARA BRITO","PROS"
"281","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","LUCIANO DO JOAOZAO","PROS"
"282","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","FERNANDO VASCONCELOS","MDB"
"283","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","ANDERSON SENTO","PR"
"284","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","PROFESSOR IVAN MORAES","DC"
"285","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","MARCOS NOGUEIRA","PSC"
"286","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","ESTÉFANE CABEÇA BRANCA","PDT"
"287","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","ISAIAS LEÃO","PSD"
"288","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","HALINE ARAGÃO","REDE"
"289","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","PROFESSOR VIRGILIO","DC"
"290","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","VAVÁ É LEGAL FRENTISTA","PTC"
"291","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","GUANABARA","PT"
"292","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","GLENO ROSSI","PROS"
"293","Eleições Gerais Estaduais 2018","DF","2º SUPLENTE","DJACYR ARRUDA","PDT"
"294","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","JOÃO BARÃO","PP"
"295","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","DR PROF CABO J NUNES","PR"
"296","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","CELIA REGINA","PHS"
"297","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","OSNI CALIXTO","PT"
"298","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","CELINA LEÃO","PP"
"299","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","DR. JOAO PAULO ","PSC"
"300","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","VAL SILVA RADIALISTA","PTC"
"301","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","LEOZÃO","PPL"
"302","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","IVONE LUZARDO","PTB"
"303","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","RICARDO VALE","PT"
"304","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","PROFESSOR ELIAS","PC do B"
"305","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","WELTON JOSÉ","PATRIOTA"
"306","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","DELEGADO FEDERAL LEIRO","PPS"
"307","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","PROF. ROBERT MARQUES","PHS"
"308","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","PEDRO IVO","PPS"
"309","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","FRANCISCO COSTA","PTB"
"310","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","JANAINA PENTEADO","PSOL"
"311","Eleições Gerais Estaduais 2018","DF","2º SUPLENTE","MILLA","PCO"
"312","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","WILSON MENDES","PRTB"
"313","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","VIRGÍLIO NETO","PSB"
"314","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","CARLOS DALVAN","PP"
"315","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","CLAUDETE","PP"
"316","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","PATRÍCIO","PDT"
"317","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","KARINE MOREIRA","PP"
"318","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","WESLEY MOURA","DC"
"319","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","CLAUDINHA DA SAÚDE","PSDB"
"320","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","DANIEL DONIZET","PRP"
"321","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","RODGER DO GRUPO DE EMPREGOS","DC"
"322","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","PROF. FORLAND","PHS"
"323","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","RONALD","MDB"
"324","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","DRA. ADRIANA PEDERNEIRAS","PRB"
"325","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","ALINE CABRAL","PSL"
"326","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","AILTON MIRANDA","PTC"
"327","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","VIRIDIANO BRITO","PT"
"328","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","EVANDRO ARAUJO","PRP"
"329","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","DAVI TAVARES","PHS"
"330","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","PALHAÇO LAMBY SAL","PMN"
"331","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","GEUSA","NOVO"
"332","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","CÁSSIO EDUARDO","PSOL"
"333","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","NAJH","PRB"
"334","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","NADIR BALEIRA","PV"
"335","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","RODRIGO MANDARIN","PPL"
"336","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","PROFESSORA ELICEUDA","PT"
"337","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","DR. DIEGO WANDERLEY","NOVO"
"338","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","TOMAZ","PATRIOTA"
"339","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","MC LANA","PMB"
"340","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","IVONE LOPES","PROS"
"341","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","LORD AZENHA","DEM"
"342","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","LAURIZZE","PPL"
"343","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","FATINHA","PSD"
"344","Eleições Gerais Estaduais 2018","DF","2º SUPLENTE","RODNEY FERNANDES","PRTB"
"345","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","SANTA ALVES","PC do B"
"346","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","PROFESSORA MARIA ANTÔNIA","SOLIDARIEDADE"
"347","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","ALLAN FREIRE","NOVO"
"348","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","PROFESSOR VIRGILIO GALVAO","PTB"
"349","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","RICK MARANTZ","PPL"
"350","Eleições Gerais Estaduais 2018","DF","1º SUPLENTE","PR. JOÃO CLEROT","PODE"
"351","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","PROFESSOR PEDRON","SOLIDARIEDADE"
"352","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","DRA. JÔ","PDT"
"353","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","CLAUDECI LUART","PODE"
"354","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","HELÔ PIRES","PSOL"
"355","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","HÉLIO JOSÉ","PROS"
"356","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","VERONICA GOULART","PPL"
"357","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","FALA ERISVALDO","PR"
"358","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","REGINA TOMÉ","PT"
"359","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","RAFAEL MOREIRA","AVANTE"
"360","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","COUBERT BRAZ","PATRIOTA"
"361","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","RAY","PSB"
"362","Eleições Gerais Estaduais 2018","DF","VICE-GOVERNADOR","ZANATA","PSTU"
"363","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","MARIANA DUARTE","PPS"
"364","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","ANDRÉIA MOURA","PSDB"
"365","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","AURINDO SILVA","DEM"
"366","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","JOAQUIM RORIZ","PROS"
"367","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","LEO BRITTO","PDT"
"368","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","FLAVIA REIS","PMB"
"369","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","GIULIANE DIAS DA CEILÂNDIA","AVANTE"
"370","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","WILMAN NEPOMUCENO DA SILVA","PSDB"
"371","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","JOÃO DITO","PRB"
"372","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","MAICON CARVALHO","DC"
"373","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","PROFESSOR VICENTE","PT"
"374","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","AGENTE D SOUSA","AVANTE"
"375","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","CAMPANELLA","PPL"
"376","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","HELDER CAMPANATE","PROS"
"377","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","ADRIANA FARIA","REDE"
"378","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","DAIANE CIGANA","PDT"
"379","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","ROGÉRIO DA VEIGA","PSOL"
"380","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","FLAVIO ALENCASTRO","PSDB"
"381","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","MIRIAM STEIN","PRTB"
"382","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","CHICO VIGILANTE","PT"
"383","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","MAGDA LEITE","PP"
"384","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","ATAILDES OLIVEIRA","PP"
"385","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","WILTON BICA","MDB"
"386","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","JAMIL MAGARI PCB","PCB"
"387","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","GIZELE RIBEIRO","PTB"
"388","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","PROFESSORA JACIRA","PTB"
"389","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","JOÃO TERRA","DC"
"390","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","DELEGADO MAURO CEZAR","AVANTE"
"391","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","FABIO KBÇA","PROS"
"392","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","ROBERTA VIANA","PR"
"393","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","MAJOR CHRISTIANE","PV"
"394","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","CAROLINE RIBEIRO","PHS"
"395","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","REBECA GOMES","PT"
"396","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","PAULO POLI","PTB"
"397","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","PAULA BENETT","PSB"
"398","Eleições Gerais Estaduais 2018","DF","2º SUPLENTE","ANDRE FILIPE","PR"
"399","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","AGACIEL MAIA","PR"
"400","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","ETIENO - O AGENTE DA SAUDE","PPL"
"401","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","COMANDANTE  ANTONY","NOVO"
"402","Eleições Gerais Estaduais 2018","DF","SENADOR","FERNANDO MARQUES","SOLIDARIEDADE"
"403","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","DIVINO DOS PANFLETOS","PSC"
"404","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","RAISSA ROSSITER","PSB"
"405","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","BRUNELLI","MDB"
"406","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","RUBENS BIAS","PSOL"
"407","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","JACÓ","PSOL"
"408","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","INES DIAS","PR"
"409","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","SGT PAULA","PHS"
"410","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","EXPEDITO MENDONÇA","PCO"
"411","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","TIM","PT"
"412","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","PROFESSOR VASCO","PT"
"413","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","FÁBIO ABARKA","REDE"
"414","Eleições Gerais Estaduais 2018","DF","VICE-GOVERNADOR","PACO BRITTO","AVANTE"
"415","Eleições Gerais Estaduais 2018","DF","2º SUPLENTE","LOURDINHA WERNECK","PSDB"
"416","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","GLAUCIA SIMÕES ","PP"
"417","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","MEIRE MOTA","MDB"
"418","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","MARCIA GAMA","PR"
"419","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","PROFESSORA GODOI","PROS"
"420","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","SARGENTO HERLAN","PSDB"
"421","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","ROBERTO RIBEIRO","NOVO"
"422","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","PEREIRA","PMB"
"423","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","EDUARDO PEDROSA","PTC"
"424","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","SIMONE CASTELO BRANCO","DEM"
"425","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","MARCUS ABREU","REDE"
"426","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","ROSSI","PSDB"
"427","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","DR. SANTIAGO","PT"
"428","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","GALEGA DO SHOPPING POPULAR","PMN"
"429","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","PROFESSOR PACCO","PODE"
"430","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","ELIEL MENDES","PROS"
"431","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","MAGELLINHA","PT"
"432","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","GEISA SILVA","PSL"
"433","Eleições Gerais Estaduais 2018","DF","1º SUPLENTE","EURIPEDES JUNIOR","PROS"
"434","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","JUNIOR ALMEIDA","PSDB"
"435","Eleições Gerais Estaduais 2018","DF","SENADOR","WALISSON NASCIMENTO","PTB"
"436","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","VANESSA GUERRA","PROS"
"437","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","DR ULYSSES","PP"
"438","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","BEBÉ SANTANA","PPS"
"439","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","ABIAS DE SOUSA SILVA","PT"
"440","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","TALES RECANTO","PTC"
"441","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","ASSIS MARINHO","NOVO"
"442","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","LUCIMAR ASSISTENTE SOCIAL","PR"
"443","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","PROFESSOR RAUL","PRP"
"444","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","JUNIOR ESTEVES","PRP"
"445","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","DIL(DILMANOEL)","PDT"
"446","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","BRUNA AUGUSTO","PMN"
"447","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","LUCIMAR","PT"
"448","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","MARTA LIMA ","REDE"
"449","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","LIZIANE BRAUNER","REDE"
"450","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","EDUARDO FAVARO","PSD"
"451","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","DR. JORGE ARAÚJO","SOLIDARIEDADE"
"452","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","CELSO RIBEIRO","PSOL"
"453","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","TATY CECILIANO","REDE"
"454","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","ADILSON NUNES","REDE"
"455","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","ARGENTINO SOUTO","PROS"
"456","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","MARCINHA TAXISTA","PHS"
"457","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","CRISTIA LIMA","AVANTE"
"458","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","PROFESSOR DANIEL ARAÚJO","PP"
"459","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","RODOLPHO HOTH HOTH","MDB"
"460","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","BRUNO CAPELLI","PMB"
"461","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","PAULO MOURA","PSC"
"462","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","BELLO PILÃO DE OURO","PSC"
"463","Eleições Gerais Estaduais 2018","DF","SENADOR","HELIO QUEIROZ","PP"
"464","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","ANGELA TEIXEIRA","AVANTE"
"465","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","ANGELA AUGUSTO","PSC"
"466","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","CHIQUINHO DE SAMAMBAIA","PC do B"
"467","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","EVELIN MACIEL","PSOL"
"468","Eleições Gerais Estaduais 2018","DF","2º SUPLENTE","CRISTIAN VIANA","PHS"
"469","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","ROMAN DF","PSL"
"470","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","PATRÍCIA GUIMARÃES","PDT"
"471","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","GILDETE","DC"
"472","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","ANA SALES","PRB"
"473","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","NIRCEU WERNECK","PCO"
"474","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","SUBTENENTE ANA PAULA","PHS"
"475","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","PROFESSOR GLAUCO","PT"
"476","Eleições Gerais Estaduais 2018","DF","1º SUPLENTE","OLGA CRISTINA","PT"
"477","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","FÁTIMA AZEREDO","MDB"
"478","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","BARBARA ANJOS","PROS"
"479","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","LOURIVAL AZEVEDO","PMN"
"480","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","DERSON MAIA","PDT"
"481","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","JOSÉ GOMES","PSB"
"482","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","LUZIA DE PAULA","PSB"
"483","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","LUCIANO GONZAGA","PTB"
"484","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","MARIA DUCLERIO","PR"
"485","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","KLEYSON MORENO","AVANTE"
"486","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","ELVIS SEITI","NOVO"
"487","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","RENATO SANTANA","PSD"
"488","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","ITAMAR","PSOL"
"489","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","DANIEL PXEIRA","PT"
"490","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","FILIPE BALBINO","PHS"
"491","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","ULISSIS LIMA","PROS"
"492","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","HUDSON QUINTANA","PV"
"493","Eleições Gerais Estaduais 2018","DF","DEPUTADO FEDERAL","ALEXANDRE LIRA LGBTI","AVANTE"
"494","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","PROFESSORA DEUSINHA","PT"
"495","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","GERALDO NASCIMENTO","PP"
"496","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","MAURO PORTO","NOVO"
"497","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","PROFESSORA FRANCIS","PSB"
"498","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","PROF. REGINA","MDB"
"499","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","RICHARD BANHARA","PSDB"
"500","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","CLAUDIO BENTO","PP"
"501","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","PROFESSOR FRANCELINO","PV"
"502","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","SAMUEL LEANDRO","DEM"
"503","Eleições Gerais Estaduais 2018","DF","DEPUTADO DISTRITAL","SILVANA SANTOS","PMN"
