"eleicao_descricao","uf","candidato_cargo","nome_urna","partido_sigla"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","MARQUINHOS MADEIRA","MDB"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO FEDERAL","LU ARAUJO","PSOL"
"Eleições Gerais Estaduais 2018","AL","SENADOR","SERGIO CABRAL","PATRIOTA"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","ANA CLAUDIA","PDT"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","PETRUCIO CABRAL","PPS"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","ALEXANDRE ESPINDOLA","PSL"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","ARIANE SANTO","PSOL"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","PASTOR JOÃO CARLOS  O JUCÁ ","PRTB"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","DURVAL GUERREIRO","PT"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","DUDU HOLLANDA","PSD"
"Eleições Gerais Estaduais 2018","AL","VICE-GOVERNADOR","ÉLCIO LINS","PCO"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","DAVI MAIA","DEM"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO FEDERAL","SARGENTO WAGNER  SIMAS","PTC"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","JULIANA BORELA","PSL"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","REGIS DA PRF","AVANTE"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","ROSINHA DO JAÇA","REDE"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","JUSCELINO VICENTE","PATRIOTA"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","MARCOS BARBOSA","PPS"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","CABO FIRMINO","PHS"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO FEDERAL","ARTHUR LIRA","PP"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO FEDERAL","NIVALDO ALBUQUERQUE","PTB"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","CAPITÃ FIRMO","PPS"
"Eleições Gerais Estaduais 2018","AL","SENADOR","RODRIGO CUNHA","PSDB"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","ZELITO MOTOS","PT"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","DANIEL LEITE","PHS"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","JORGINHO SEIXAS","PT"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","PEDRO PAULO","PT"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","PROFESSORA GIZELDA","PT"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","FERNANDO CÂNDIDO","PT"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO FEDERAL","FERNANDA MONTEIRO","MDB"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","VERONICA DA SILVA","MDB"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","CEL ALMEIDA","PHS"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","MARCELÃO","PRTB"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","BRENO ALBUQUERQUE","PRTB"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","CICERO ALMEIDA","PHS"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","CRISTINA CARVALHO","DEM"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","DANIEL FERNANDES","PPL"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","OTÁVIO OLIVEIRA","PSB"
"Eleições Gerais Estaduais 2018","AL","2º SUPLENTE","HENRIQUE ARRUDA","PROS"
"Eleições Gerais Estaduais 2018","AL","GOVERNADOR","JOSAN LEITE","PSL"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","DOS ANJOS","PTC"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","REGINA OLIVEIRA","PATRIOTA"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO FEDERAL","PEROLINA LINS","PPL"
"Eleições Gerais Estaduais 2018","AL","1º SUPLENTE","INALDO VALOES","PCB"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","ANTONIO HOLLANDA","MDB"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","MARCELO CANTOÁRIO","AVANTE"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","LU MEDEIROS","PSOL"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","ADALGISA BREDA","PPS"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","OTHONIEL PINHEIRO","PT"
"Eleições Gerais Estaduais 2018","AL","VICE-GOVERNADOR","KELMANN VIEIRA","PSDB"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO FEDERAL","JAMMES SOBREIRA","PSL"
"Eleições Gerais Estaduais 2018","AL","1º SUPLENTE","JOÃO BARBOSA","PATRIOTA"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","EUCÊNIA VIEIRA","PDT"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","PAPA CAPIM","PSD"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO FEDERAL","LÍCIA CRUZ","PCO"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","RANULFO FALCÃO","PSL"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","CHICO DO PODER DO VOTO","PRTB"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO FEDERAL","CLÁUDIA GUEDES","PRTB"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","SUPER HOMEM","PROS"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","GG SAMPAIO","PSB"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","PROF. PAULO ROBERTO","PSOL"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","SILVIO ARRUDA","PSB"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","ANGELA GARROTE","PP"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO FEDERAL","HENRIQUE MACHADO","PV"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","MICHELANE LIRA","MDB"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","GILVAN BARROS FILHO","PSD"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","JÔ MORAES","PSL"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","FOFA BORGES","MDB"
"Eleições Gerais Estaduais 2018","AL","1º SUPLENTE","JUNIOR MOREIRA","PPL"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","COMENDADOR DA CAUSA ANIMAL","DEM"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","MARTA RODRIGUES","PSL"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","GUSTAVO PESSOA","PSOL"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","ARNALDO ASSUNÇÃO","PSOL"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","RICARDO MARQUES","PROS"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","MARIA DE ELISIO MAIA","PRTB"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","WANESSA VIEIRA","PCB"
"Eleições Gerais Estaduais 2018","AL","1º SUPLENTE","FELIPE CAVALCANTE","PSOL"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO FEDERAL","ADEMARIO JACÓ","PATRIOTA"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","NITA LEITE","PSDB"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","PROF. ARNALDO ROCHA","PSOL"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","KINGO ALINE","DEM"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","GRACY DUARTE","PRTB"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","ARMANDO DAS ANTENAS","PT"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","PASTOR JOÃO LUIZ","PRTB"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","CARLOS LEÃO","PSOL"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","SILVIO CAMELO","PV"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","JAMIL CORDEIRO","AVANTE"
"Eleições Gerais Estaduais 2018","AL","SENADOR","MAURICIO QUINTELLA","PR"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","DR. CLEBER COSTA","PP"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","GAGO LOPES","PV"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","PEDRO LAURINDO DE OLIVEIRA","PSOL"
"Eleições Gerais Estaduais 2018","AL","VICE-GOVERNADOR","DANÚBIA BARBOSA","PSOL"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","CRIS DE MADRI","PSDB"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","FÁTIMA CANUTO","PRTB"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","DR. RONALDO LUZ","MDB"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","JALMIR SANTOS","AVANTE"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","DJENANE","PT"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO FEDERAL","PROFESSOR ABELARDO","PSOL"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","TEREZINHA PEIXOTO","PSL"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","THAISE GUEDES","PTB"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO FEDERAL","MARX BELTRÃO","PSD"
"Eleições Gerais Estaduais 2018","AL","2º SUPLENTE","SILVANIA BARBOSA","PRTB"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","CARLAO DO GALETO","PHS"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","KARINE","PSOL"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO FEDERAL","BOMBEIRO LUCIANO FONTES","PSL"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","POLLY MORAES","AVANTE"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","ISABELA MONTEIRO","PSL"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","ZÉ ARNALDO","PT"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","PROFESSOR ISMAEL","PMN"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","ADELSON DE OLIVEIRA","SOLIDARIEDADE"
"Eleições Gerais Estaduais 2018","AL","1º SUPLENTE","RAFAEL TENORIO","MDB"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","MOACYR ANDRADE FILHO - BOLA","PODE"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","JÂNIO SOUZA","AVANTE"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","ZÉ GONZAGA","PT"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","DANIELLY SANTOS","PRTB"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO FEDERAL","PAULÃO","PT"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","MARIA NATHALIA","PPS"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","BRANCO DO POVO","PDT"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO FEDERAL","EMMANUEL FORTES","PRTB"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","ROBERTO SARAPÓ","DC"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","ZEBRÃO","PSL"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","DUDU RONALSA","PSDB"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","OLAVO","MDB"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","CHIQUINHA","PPL"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","JUDSON CABRAL","PDT"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO FEDERAL","SAMUEL DASILVAH","PCB"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","MARIEDSON","PSTU"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","ANA DO PETRÚCIO","PSD"
"Eleições Gerais Estaduais 2018","AL","2º SUPLENTE","MARCOS PERCIANO","PSL"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO FEDERAL","THAYSE OMENA","PPL"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","BETÂNIA AMORIM","AVANTE"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","VANIA CRISTINA","MDB"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","CABO LOPES","PRTB"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","JO PEREIRA","MDB"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","PROFESSOR LESSO","PT"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","MARCOS CORDEIRO","AVANTE"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","GILBERTO RAIMUNDO","REDE"
"Eleições Gerais Estaduais 2018","AL","2º SUPLENTE","LUIZ GUSTAVO DA SILVA LIMA","PP"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","ALEXANDRE VERÇOSA","PMN"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","PASTOR JEAN CAVALCANTI","AVANTE"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","GENIVALDO DA FETAG","PT"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","PATRÍCIA WANDERLEY","PRTB"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","LUCIENE LEMOS","PSOL"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","DAYAME RODRIGUES","PTC"
"Eleições Gerais Estaduais 2018","AL","2º SUPLENTE","ANTONIO UGÁ","PSOL"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","MARIA DE FATIMA","PSL"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO FEDERAL","ABELARDO SILVA","PSL"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","JORGE DA SORTE","PRTB"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","DANILO LEITE","PROS"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO FEDERAL","JOSILDO BRAZ","PATRIOTA"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","VALQUÍRIA SANTOS","AVANTE"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","ALOISIO BARBOSA","PATRIOTA"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO FEDERAL","HELOISA HELENA","REDE"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","RICARDO LESSA","PDT"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","CÉLIA LESSA","PTC"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO FEDERAL","ROBINHO DAS GROTAS","PC do B"
"Eleições Gerais Estaduais 2018","AL","SENADOR","FLAVIO MORENO","PSL"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO FEDERAL","DR. HEMERSON CASADO","PP"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO FEDERAL","QUITERIA SOUZA","PSL"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","JUVENAL","PSOL"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","ANA PAULA","PC do B"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","PAULO JOSE","PSOL"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO FEDERAL","CRIS DO POSTO","PHS"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","ROSANE COLLOR","PHS"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","CARLOS RODOVIARIO","PPS"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","SANDRO FREIRE","PSL"
"Eleições Gerais Estaduais 2018","AL","VICE-GOVERNADOR","SERGIO SIMOES","PSL"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","ELLEN HARPER","PROS"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO FEDERAL","RORY DO UBER","DC"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","MARCOS HOLANDA","PSL"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","ANDRE MONTEIRO","PRTB"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","LUIZ GALDINO","PSOL"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO FEDERAL","RONALDO LESSA","PDT"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","LÉO DA VIRAÇÃO","PDT"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","PRIMO","PRTB"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","CHICO SAÚDE","PPS"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","RONALDO MEDEIROS","MDB"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","SEBASTIÃO LAIS DE FARIAS","PPS"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","MARCELLO AGUIAR","PSOL"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","HERMÍNIO","PT"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","SIDNEY LEÃO","AVANTE"
"Eleições Gerais Estaduais 2018","AL","2º SUPLENTE","LUANA BORGES","PSL"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","ANTONIO WAGNER","PSOL"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO FEDERAL","BRUNA DUARTE","PATRIOTA"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","DRA KRISTIANE DUARTE","PHS"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","MAGAYVER","PMN"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO FEDERAL","TIA ELIELZA","DEM"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","MONTEIRO CASTRO","PSL"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","ZÉ AMARO","REDE"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","RICHARD MANSO","PODE"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","RICARDO NEZINHO","MDB"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","TEO PALMEIRA","PATRIOTA"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","ALISSON CARDOSO","PATRIOTA"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","LEANDRO MUNIZ","PSOL"
"Eleições Gerais Estaduais 2018","AL","GOVERNADOR","PINTO DE LUNA","PROS"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","IRMÃO JOSENILDO","PDT"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","PAULO DANTAS","MDB"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO FEDERAL","ALIETE","PP"
"Eleições Gerais Estaduais 2018","AL","DEPUTADO ESTADUAL","CESAR MALTA","PATRIOTA"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","JOSIAS PISCINEIRO","PATRIOTA"
"Eleições Gerais Estaduais 2018","BA","2º SUPLENTE","ANTONIO ALBINO","DC"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","HILTON COELHO","PSOL"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","WESLEY MURALHA","PC do B"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","ROBERTO DIAS","PDT"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","ARLICE GOMES","PDT"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","EDI AGUIAR","NOVO"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","JANAINA DO ARENOSO","PMN"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","GISLENE PEREIRA","MDB"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","GISLANE BRANDAO","PSOL"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","RAFAEL MEDEIROS","PTB"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","CLARA SENA","SOLIDARIEDADE"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","NIL DE NAGÉ","PDT"
"Eleições Gerais Estaduais 2018","BA","GOVERNADOR","MARCOS MENDES","PSOL"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","FERNANDA BRITO","PTC"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","MATHEUS PINHEIRO ","DEM"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","PROFESSOR BARUELL","PV"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","ANTONIO CARLOS DA SILVA","PATRIOTA"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","LEANDRO GOUVEIA","REDE"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","RONALDO SANTOS","PSOL"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","ROOSEVELT CARVALHO","PSL"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","JACSON DE MARIA DE BOSCO","PATRIOTA"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","WALDEYR NOVAES","PSOL"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","ANDRÉAH FRAGA","PDT"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","MARCOS PIRES","PSC"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","BASSUMA","AVANTE"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","ANDERSON XARÁ","PTC"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","ROSE LIMA","PSOL"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","EDILSON ROCHA","PV"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","JEFFERSON - CAFÉ","NOVO"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","MIRELA MACEDO","PSD"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","CACIQUE ARUÃ","PC do B"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","ALAN CASTRO","PSD"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","ALEXANDRE GUERRA","PATRIOTA"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","GERALDO SIMÕES","PT"
"Eleições Gerais Estaduais 2018","BA","2º SUPLENTE","JOÃO GONÇALVES","REDE"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","MARCOS DO MONTE","PHS"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","VALDIR CRUZ","PDT"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","RUBY SANTOS","PSOL"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","PRISCILA SOUZA","MDB"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","PROF. DAMIAO","PSOL"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","MIGUEL DA CAIXA","PSOL"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","ARIELI","PTC"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","CARVALHO","PSOL"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","TONHA MAGALHÃES","DEM"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","KÁTIA BACELAR","PR"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","EFRAIM SOARES","REDE"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","ZÓ","PC do B"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","ALBA REGINA","PHS"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","MESTRE NILDO","PTC"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","ROBERIO DA CESTA BÁSICA","PRTB"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","PAULO DA GRÁFICA","PSC"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","TETEIA DO JEGUE","PPL"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","PROF. CARMEN SENTO SÉ","PDT"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","HAMILTON ASSIS","PSOL"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","JOAO ALCIDES","PATRIOTA"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","JOÃO DE FURÃO","PHS"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","PASTOR LUCIANO BRAGA","PRTB"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","VALMIR ASSUNÇÃO","PT"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","KLEBER BOCÃO","MDB"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","CORAÇÃO DE MÃE","PDT"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","PÂMELA CIRQUEIRA","PDT"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO FEDERAL","LU DE RONY","PHS"
"Eleições Gerais Estaduais 2018","BA","DEPUTADO ESTADUAL","JOABSON PEREIRA","PTC"
