"","eleicao_descricao","uf","candidato_cargo","nome_urna","partido_sigla"
"252","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","TÂNIA DEIZI VALDUGA","PV"
"253","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","JULIO KULLER","MDB"
"254","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","CAITO QUINTANA","MDB"
"255","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","PEDRO MARTENDAL","PODE"
"256","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","ALEXANDRE AMARO","PRB"
"257","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","INVESTIGADOR NILSON LAVA BARRO","PSOL"
"258","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","LU ZIBETTI","PPL"
"259","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","RICARDO ANTUNES LARA","PCO"
"260","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","MAURICIO SCHNEIDER","PV"
"261","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","LUIS CORTI","PSC"
"262","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","COMANDANTE FERREIRA","PSC"
"263","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","AURORA ALE","PRB"
"264","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","APARECIDO DE OLIVEIRA","PRTB"
"265","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","JOECIR BERNARDI","SOLIDARIEDADE"
"266","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","PEDAGOGA SILENE","MDB"
"267","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","PROFESSOR EDILSON","PROS"
"268","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","ZICO","PT"
"269","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","VANDERLEI VOISKI","PODE"
"270","Eleições Gerais Estaduais 2018","PR","1º SUPLENTE","TITO ZEGLIN","PDT"
"271","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","ZINEIDE CARVALHO","PC do B"
"272","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","ROSANE NEUMANN","PP"
"273","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","IRMÃO BARINI","PSC"
"274","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","JOAO GERALDO BARROS","PSC"
"275","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","AMANDA PENGA","PV"
"276","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","EDNEIA MARIA","PV"
"277","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","SORAYA HELOISA","PPL"
"278","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","PLAUTO","DEM"
"279","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","TATIANA GUTZ","PRTB"
"280","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","SANDRA SALES","PRTB"
"281","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","DR. TALEL","PRTB"
"282","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","ADEMIR PAÇOCA","PPS"
"283","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","LEUZINHA DO CAVALO","PRB"
"284","Eleições Gerais Estaduais 2018","PR","2º SUPLENTE","OSMAR GALVÃO","DC"
"285","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","EDINÉIA ORIBKA","PT"
"286","Eleições Gerais Estaduais 2018","PR","1º SUPLENTE","MARIA IZABEL MENDES","PATRIOTA"
"287","Eleições Gerais Estaduais 2018","PR","2º SUPLENTE","JOÃOZINHO SANTANA","PT"
"288","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","JULIANO KUNEN","PODE"
"289","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","MARIA DO BAIRRO","PP"
"290","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","VANDELI LIMA","PP"
"291","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","RAFAEL LEITE","PV"
"292","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","VILMAR FAVARO PURGA","PSL"
"293","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","LEANDRO SOARES MACHADO","PPL"
"294","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","ANDRE PIOLI","PSC"
"295","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","CLEONICE CARTOLARI","REDE"
"296","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","TINOCO","PRP"
"297","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","JOSINO DE MELO","PRTB"
"298","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","DRUMOND","PV"
"299","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","SANDRO ALEX","PSD"
"300","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","FILIPE BARROS","PSL"
"301","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","ROBSON PADILHA","PT"
"302","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","FABÃO POTÊNCIA","PMN"
"303","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","PROF. KLECIUS","PMN"
"304","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","ISRAEL MARAZAKI","PMN"
"305","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","GILSON DE SOUZA","PSC"
"306","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","CARINA DANIEL","PODE"
"307","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","CORONEL NERINO","PSL"
"308","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","RICARDO GOMYDE","PSB"
"309","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","PEDRINHO DA MATA","PP"
"310","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","PROFESSOR FERREIRA","PTC"
"311","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","MARCELO CARDOSO","PSOL"
"312","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","PROF. ANGELA MARIA","PSD"
"313","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","MARA MARTINS","PSOL"
"314","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","ROZANGELA TRINDADE","PMN"
"315","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","EVELIM STRAUB","DC"
"316","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","PASTOR DENNIS MUNHOZ","PSD"
"317","Eleições Gerais Estaduais 2018","PR","GOVERNADOR","PRISCILA EBARA","PCO"
"318","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","CASSIA FREIRE","PATRIOTA"
"319","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","ARNALDO MILKI","PRB"
"320","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","KARL DIETZ","PR"
"321","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","PROFESSOR LEANDRO CRESTANI","PC do B"
"322","Eleições Gerais Estaduais 2018","PR","GOVERNADOR","PROFESSOR JORGE BERNARDI","REDE"
"323","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","BIANCO","PT"
"324","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","GILHART","PRTB"
"325","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","MAURICIO RIVABEM","DEM"
"326","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","LAURO MOURA","PRB"
"327","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","JEIEL DOS BOMBONS","PRB"
"328","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","GIANNI BROETTO RAINI","PC do B"
"329","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","DRA. BRUNA","REDE"
"330","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","CIÇA DOS ANJOS","PODE"
"331","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","MARCIO ROSA","PSD"
"332","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","PROFESSOR SELEME","PRTB"
"333","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","NEUCI CARVALHO","PROS"
"334","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","ROSELI BERNARDES","PATRIOTA"
"335","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","ILSON MOCELIN","PV"
"336","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","GUILHERME DA RÁDIO","PATRIOTA"
"337","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","RODRIGO INHOATTO","PDT"
"338","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","PROFESSORA SILVANA","PSOL"
"339","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","LUCIANO SILVA","PPL"
"340","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","SANCHEZ WUINSOR","DEM"
"341","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","JORGE ANTONIO DO NASCIMENTO","PSB"
"342","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","MARGARETE","PMB"
"343","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","PLINIO DIAS CAMINHONEIRO ","PATRIOTA"
"344","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","GELSON LUIZ DE PAULA","PT"
"345","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","OSNI MENEZES","PV"
"346","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","KITO JUNQUEIRA","PP"
"347","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","CABO FREDERICO","PRTB"
"348","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","NEILDES ARAGÃO","PRTB"
"349","Eleições Gerais Estaduais 2018","PR","1º SUPLENTE","MARIA IZABEL MENDES","PATRIOTA"
"350","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","OSMAR BERTOLDI","DEM"
"351","Eleições Gerais Estaduais 2018","PR","SENADOR","GILSON MEZAROBBA","PCO"
"352","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","MABEL CANTO","PSC"
"353","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","ALEXANDRE SILVA","PT"
"354","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","JOSE CUNHA UOPECCAN","MDB"
"355","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","ZÉ ALEXANDRE","PP"
"356","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","BISPO HENRIQUE","DC"
"357","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","PRISCILA DE CARVALHO","PSC"
"358","Eleições Gerais Estaduais 2018","PR","SENADOR","MIRIAN GONÇALVES","PT"
"359","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","PAULO DEMCHUK","PROS"
"360","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","PROFESSORA DANI BLANC","PROS"
"361","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","JJ (JOEL NUNES)","PATRIOTA"
"362","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","PROFESSOR EULER","PSD"
"363","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","HAULY","PSDB"
"364","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","CLODOALDO CAMARGO","PRP"
"365","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","NAIR TARTARI","PV"
"366","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","GUTO SILVA","PSD"
"367","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","JOICINHA","PP"
"368","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","WAGNER VIVIAN","PRTB"
"369","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","DUDU","PMB"
"370","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","ABIÉZER CAMARGO","PSOL"
"371","Eleições Gerais Estaduais 2018","PR","SENADOR","COMPADRE LUIZ ADÃO","DC"
"372","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","ANGELICA PRIMON","AVANTE"
"373","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","LIZA RAMOS","PROS"
"374","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","PROFESSOR AZEVEDO","PPL"
"375","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","LEANDRE","PV"
"376","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","LUIS LELIS","PPS"
"377","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","PROFESSOR DIONÍSIO","PDT"
"378","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","BENÊ FILHO","PODE"
"379","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","AGNELSON GALASSI","PHS"
"380","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","MIGUEL MESSIAS","PSL"
"381","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","LILIAM GUSSO","REDE"
"382","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","EDUARDO CALDEIRA","PROS"
"383","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","PROFESSOR CÍCERO","PT"
"384","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","CORONEL NILSON BEZERRA","PTC"
"385","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","MARCELO BIANCONI","REDE"
"386","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","DELEGADO BRADOCK","PSL"
"387","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","ELIS REGINA","PSD"
"388","Eleições Gerais Estaduais 2018","PR","SENADOR","ROSELAINE BARROSO FERREIRA","PATRIOTA"
"389","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","JESIEL SIVA","PRTB"
"390","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","IZA MONTANHA","PROS"
"391","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","DRA. TERESINHA DEPUBEL","PRP"
"392","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","JAILTON SANTOS","PSOL"
"393","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","CIR ALBIERI","PV"
"394","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","ALIEL MACHADO","PSB"
"395","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","JAIRO DALLA VALLE","PRTB"
"396","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","JUAREZ FIRMINO","PODE"
"397","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","ZENÍ METZGER","PSOL"
"398","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","KELI PINHEIRO","PRB"
"399","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","CIRO NOVAES ","PRTB"
"400","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","MOACIR KORNIEVICZ DA SILVA","PODE"
"401","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","DR GERALDO","MDB"
"402","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","JEAN MARTINS","PRTB"
"403","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","SONIA ESTEFANI","PRTB"
"404","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","JONAS GUIMARÃES","PSB"
"405","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","MARCINHO","PDT"
"406","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","DANIEL COVACH","PSC"
"407","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","NOEMIA ROCHA","MDB"
"408","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","ADEBAYO MAJARO","PTC"
"409","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","JAMIL ABU","PRP"
"410","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","PROFESSOR MARCÃO","PROS"
"411","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","PROFESSOR CUNHA FILHO","PSL"
"412","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","SILVIO TEIXEIRA","PRB"
"413","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","PAULO MARTINS","PSC"
"414","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","PAULO LITRO","PSDB"
"415","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","ELIO RUSCH","DEM"
"416","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","PÉRICLES DE HOLLEBEN MELLO","PT"
"417","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","RICARDO KUSCH","PSD"
"418","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","PROFESSORA LIGIA","PSDB"
"419","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","ADRIANO DA SILVA","DEM"
"420","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","ROBERTO FRANCISCHINI","NOVO"
"421","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","EDSON BAGGIO","PTC"
"422","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","TREVIZAN","PSD"
"423","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","ROOSEVELT MAURICIO","DEM"
"424","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","CRISTIANO SERENA","PSD"
"425","Eleições Gerais Estaduais 2018","PR","2º SUPLENTE","SERGIO PEREIRA","PSL"
"426","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","EMERSON CANDEU","AVANTE"
"427","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","ADEMIR BIER","PSD"
"428","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","EDIO GARCIA PEREIRA","PATRIOTA"
"429","Eleições Gerais Estaduais 2018","PR","SENADOR","ALEX CANZIANI","PTB"
"430","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","MAURÃO MESSIAS","PODE"
"431","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","DR. PETROSKI","PODE"
"432","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","ISRAEL LOURENÇO ALBINO","PC do B"
"433","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","ANA LUZ","PHS"
"434","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","PASTOR SANDRO MARTINS","PV"
"435","Eleições Gerais Estaduais 2018","PR","2º SUPLENTE","FLAVIO VICENTE","REDE"
"436","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","PROFESSOR GLEDSON LOPES","REDE"
"437","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","TATA MECÂNICO","DEM"
"438","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","NELSON TURECK","PODE"
"439","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","HUSSEIN BAKRI","PSD"
"440","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","ODILON BURGATH","PDT"
"441","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","JÔ BAKA","PDT"
"442","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","EDISON FISCHER","PSL"
"443","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","LAIRA GOMES","PSC"
"444","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","GERSON LUIS","PSC"
"445","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","EVA RIBEIRO","PRP"
"446","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","GILBERTO RIBEIRO","PP"
"447","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","ROMUEL SATIN","PROS"
"448","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","PAULO CAETANO","MDB"
"449","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","ENIO VERRI","PT"
"450","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","ANDREA TEIXEIRA","PV"
"451","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","PAULA CAETANO","MDB"
"452","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","ALMIR PEREIRA","PSL"
"453","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","MARY PEMENTEL","PSB"
"454","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","ANA CAROLINA DARTORA","PT"
"455","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","ANDRE TRINDADE","PPS"
"456","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","NELSON ZANETTI","PATRIOTA"
"457","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","KIKO BAPTISTA","PRB"
"458","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","EVANDRO JUNIOR","PSDB"
"459","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","PROFESSOR LEMOS","PT"
"460","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","SOLANGE TEREBINTO","PATRIOTA"
"461","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","PR LUIZ ALSIONE / O MASCARA","PSC"
"462","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","DANIEL JOSÉ PEREIRA","PRTB"
"463","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","SIDRIN NOVO","PRTB"
"464","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","NANCI RAFAGNIN ANDREOLA","PDT"
"465","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","KATIA DOS ANIMAIS DE RUA","SOLIDARIEDADE"
"466","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","LUIZ FRANCO","PDT"
"467","Eleições Gerais Estaduais 2018","PR","1º SUPLENTE","LUIZ FERNANDO DELAZARI","MDB"
"468","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","AMÁLIA TORTATO","NOVO"
"469","Eleições Gerais Estaduais 2018","PR","2º SUPLENTE","ROSI CONRADI","PATRIOTA"
"470","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","MARQUINHOS ROQUE","PODE"
"471","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","MARIA DO BRECHO","PSC"
"472","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","GODINHO","PV"
"473","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","PROFESSOR DANIEL GARCIA","PODE"
"474","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","ALESSANDRO FREZATTO","PPS"
"475","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","NEREU MOURA","MDB"
"476","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","DR GARCIA NETO","PRTB"
"477","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","ALEX RATO","PSD"
"478","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","KARIME FAYAD","PRB"
"479","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","CAMPELO","AVANTE"
"480","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","GILBERTO GOMES","PATRIOTA"
"481","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","LEONARDO SALGADO","PDT"
"482","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","JENIFFER","PRTB"
"483","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","FLORIANO PEREIRA","PATRIOTA"
"484","Eleições Gerais Estaduais 2018","PR","2º SUPLENTE","JAURI PRESTES","PRTB"
"485","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","ROSÂNGELA SILVEIRA","PSC"
"486","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","GLEITON REIS","PT"
"487","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","MOISES SANTANA","PRTB"
"488","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","DIVO BATISTA","PPL"
"489","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","NEGRÃO SORRISO","PROS"
"490","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","CÁSSIO BADARÓ","MDB"
"491","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","DR JOSÉ ANTONIO","MDB"
"492","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","MAURO SPINA","PDT"
"493","Eleições Gerais Estaduais 2018","PR","DEPUTADO FEDERAL","JOSE FELINTO","PODE"
"494","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","NELSON LUERSEN","PDT"
"495","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","HERIVELTO OLIVEIRA","PPS"
"496","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","LEU SILVA","PRB"
"497","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","LEANDRO DA ACADEMIA","PV"
"498","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","FABIO FANTASMA","PV"
"499","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","MEIRE MONTEIRO","PV"
"500","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","EMERSON BACIL","PSL"
"501","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","CIDA VIANA","PATRIOTA"
"502","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","FRANCISCO BUHRER","PSD"
"503","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","JÔ CUNHA","MDB"
"504","Eleições Gerais Estaduais 2018","PR","DEPUTADO ESTADUAL","MARCOS TRAAD","PSDB"
