"","screen_name","metricas","count"
"11365","HalimanRH","favs",4
"11366","lrntlntngms","favs",1
"11367","emanuella_t","favs",3
"11368","donaflorinda00","favs",0
"11369","soueugeraldina","favs",5
"11370","sugaricke","favs",4
"11371","ledooliveira","favs",1
"11372","anacrisrb","favs",0
"11373","CorteziaSilva","favs",2
"11374","camomilaxp","favs",36
"11375","nessamaroto","favs",0
"11376","bruno_vieiravp","favs",9
"11377","ClauGomes18","favs",0
"11378","henrique20k1","favs",0
"11379","gusnitta","favs",5
"11380","lusennamanhaes","favs",1
"11381","SarahLBLima","favs",0
"11382","wtslover_","favs",0
"11383","florisalia","favs",8
"11384","DaviSchardosin","favs",0
"11385","brazclaudiaa","favs",9
"11386","PD_Entreter","favs",0
"11387","villarmaria96","favs",16
"11388","ligadoemserie","favs",289
"11389","MBobservadora","favs",4
"11390","shxmrless","favs",3
"11391","Chernobils2","favs",3
"11392","roseaguia","favs",2
"11393","leesungray","favs",4
"11394","fersenda","favs",2
"11395","CidaFidelis","favs",2
"11396","Hugorocks","favs",1
"11397","steecorreaa","favs",1
"11398","onlylaur","favs",0
"11399","marcaribenho","favs",1
"11400","Kahmi101","favs",1
"11401","licamariaah","favs",11
"11402","tuitabaa","favs",11
"11403","Ane_Saturnn","favs",0
"11404","LuDaDepressao","favs",190
"11405","LilaVarassin","favs",1
"11406","Vitfanc","favs",0
"11407","r0bras","favs",2
"11408","phcoutinh","favs",9
"11409","dede_bv","favs",5
"11410","vcxlors","favs",3
"11411","globoplay_bbb","favs",3
"11412","kyttymey","favs",1
"11413","FESTASABC","favs",3
"11414","btswires","favs",0
"11415","LucasPCO80","favs",1
"11416","liaglmm","favs",0
"11417","viclopess95","favs",62
"11418","ioioshipper","favs",5
"11419","hiipotetiica","favs",523
"11420","cacacomentss","favs",45
"11421","TatiMiranda_","favs",0
"11422","natypinhabel","favs",1
"11423","daydaisun","favs",7
"11424","arisuspensa","favs",54
"11425","Barbaralins36","favs",2
"11426","f0gonoparquinho","favs",5
"11427","wtf_milaa","favs",148
"11428","itaerosie","favs",1
"11429","gabiXIII","favs",1
"11430","Memeirooo1","favs",143
"11431","yeonlovrr","favs",0
"11432","ruiardrosario","favs",2
"11433","karllaTodynhO","favs",88
"11434","tvon_tvon","favs",1
"11435","Maite_Machado","favs",7
"11436","brunoconstan","favs",11
"11437","julianafariaas_","favs",6
"11438","drogonromanoff","favs",3
"11439","Andressa_karen1","favs",24
"11440","hermanomaay","favs",3
"11441","jessykaluane","favs",5
"11442","Beylouvre","favs",6
"11443","elaimprevisivel","favs",3
"11444","WhoIsCristal","favs",0
"11445","luddxchambers","favs",0
"11446","___lucila___","favs",0
"11447","ForaBirolirow","favs",153
"11448","GraziSaragossah","favs",2
"11449","Gaga_Queen68","favs",4
"11450","wforlimantha","favs",3
"11451","lolaferreira","favs",38
"11452","Janderson_ns29","favs",1
"11453","Wendellveigaa","favs",1
"11454","joaohavv","favs",0
"11455","NegaRaquelzinha","favs",2
"11456","fran_nicoly","favs",4
"11457","patrochilleslov","favs",3
"11458","foryoubm_","favs",5
"11459","leticiaumaporra","favs",0
"11460","joao_ito","favs",2
"11461","PriBueno_","favs",9
"11462","SovejoVerdades1","favs",14
"11463","pfvjum","favs",35
"11464","falazebra","favs",8
"11465","descanceladora","favs",1
"11466","bbbcomentax","favs",2
"11467","mylyxtuita","favs",2
"11468","lilalilboo","favs",14
"11469","fckjiminboy","favs",2
"11470","ritoka","favs",6
"11471","naclarase","favs",3
"11472","CTudoooo","favs",17
"11473","CallMeLeonan","favs",83
"11474","_zjhonn","favs",2
"11475","carla_gfaria","favs",1
"11476","keidymatias","favs",3
"11477","comenta_fe","favs",17
"11478","baxtiao","favs",41
"11479","MiroNeres","favs",1
"11480","avloles","favs",1
"11481","gessikav","favs",4
"11482","himawarinobbb","favs",193
"11483","CarolinaSenna17","favs",0
"11484","calliesupremacy","favs",0
"11485","ROSIEP0EM","favs",2
"11486","thelittlenah","favs",4
"11487","feelslalisa","favs",0
"11488","ronybarros","favs",3
"11489","victorac","favs",17
"11490","beldsz","favs",0
"11491","gipsyofthestars","favs",2
"11492","j_janaaina","favs",9
"11493","allforcams","favs",0
"11494","NandaGama12","favs",5
"11495","CarlindaTeixei2","favs",2
"11496","dojeitodelah","favs",5
"11497","Vivian_morena20","favs",1
"11498","Magickkosmos7","favs",108
"11499","DriMJ2918","favs",0
"11500","Jucieli_Martins","favs",11
"11501","mixerbayern","favs",1
"11502","_kj_stew","favs",0
"11503","kenias","favs",3
"11504","Lubrs2","favs",0
"11505","sanatoriogeral_","favs",1
"11506","forabozonarooo","favs",0
"11507","belindapop2019","favs",0
"11508","xdougui","favs",3
"11509","matheusbss","favs",3
"11510","corinthiana","favs",72
"11511","MillaFe41643508","favs",4
"11512","gabicecon","favs",4
"11513","thathabbarcelos","favs",4
"11514","ComandoRealitys","favs",8
"11515","rodtuitta","favs",2
"11516","prilarads","favs",2
"11517","otacilio_nt","favs",3
"11518","bekildes","favs",5
"11519","strangerinearth","favs",33
"11520","adeliatuita","favs",6
"11521","andregazzareal","favs",2
"11522","rudeth90s","favs",0
"11523","ludwatanabe","favs",4
"11524","angelaalmeiida_","favs",11
"11525","falalolax","favs",15
"11526","Sah__Sah","favs",1
"11527","sandastarkq","favs",1
"11528","fariatorrez","favs",8
"11529","buzzlln","favs",5
"11530","castroievski","favs",3
"11531","Guri_do_rock","favs",2
"11532","munshnr","favs",4
"11533","LeticiaLemes23","favs",3
"11534","lopaugomes","favs",1
"11535","erikkkjkkk","favs",15
"11536","juniellevieira","favs",2
"11537","RealityShowMP","favs",0
"11538","_MeuG2_","favs",4
"11539","webxiaojun","favs",1
"11540","rubensramalhol","favs",2
"11541","euirritocara","favs",19
"11542","minhehetsun","favs",97
"11543","lizcomentts","favs",2
"11544","julianaczs","favs",6
"11545","Bb202009988670","favs",5
"11546","RLemireF","favs",9
"11547","ellenwig_","favs",3
"11548","LampCabello","favs",406
"11549","equeiroz93","favs",4
"11550","elainemelo74","favs",8
"11551","horadafofocatv","favs",0
"11552","greedyforHP","favs",1
"11553","TeamsReality","favs",5
"11554","bebedourofut","favs",0
"11555","Ccamilladelucas","favs",6
"11556","lookjon1","favs",2
"11557","AmyDCammy","favs",13
"11558","ysa_bastos","favs",3
"11559","polincrf","favs",3
"11560","leandrabatalha","favs",0
"11561","_feerribeiro","favs",2
"11562","samelove2301","favs",3
"11563","arfdns","favs",2
"11564","aylayohana","favs",2
"11565","juliettereact","favs",3
"11566","GenidosSantosM1","favs",0
"11567","jhonalves24_","favs",2
"11568","Marcieleee","favs",0
"11569","veraluciacost16","favs",5
"11570","_giovannagd","favs",3
"11571","Yaha30287988","favs",2
"11572","_lufilip3","favs",0
"11573","mahfsantos","favs",1
"11574","AAcompanhando","favs",1
"11575","inahmartinshot1","favs",3
"11576","CadolffoPortal","favs",273
"11577","katydemi19","favs",11
"11578","Jonkelevra1","favs",3
"11579","MUITA_BAD","favs",0
"11580","tamboretedforro","favs",26
"11581","cactudx","favs",1
"11582","KKbbb21","favs",4
"11583","clysncec","favs",3
"11584","tallestn","favs",2
"11585","pereirajuan__","favs",0
"11586","saulo_degrande","favs",0
"11587","jetztzeit_","favs",2
"11588","rhannalvess","favs",7
"11589","Luan34513559","favs",5
"11590","noisnumdeucerto","favs",15
"11591","negacv","favs",1
"11592","KxLuthor","favs",14
"11593","sobrereality10","favs",9
"11594","mattvieira_","favs",6
"11595","jornalodia","favs",11
"11596","PollyBarreto","favs",6
"11597","jrcomenty","favs",18
"11598","UpTessa","favs",4
"11599","lanesantanaok","favs",1
"11600","TatianeSalles8","favs",3
"11601","Minapassos1","favs",5
"11602","naomecontrolo","favs",14
"11603","debnamshy","favs",0
"11604","cleiton_j1","favs",2
"11605","OAndradeRay","favs",6
"11606","lthst18","favs",55
"11607","dayene_borges","favs",18
"11608","imtentions","favs",6
"11609","Alancarneiiro","favs",3
"11610","OlPedrohenrique","favs",3
"11611","Analliforato","favs",3
"11612","fehtuiita","favs",1
"11613","euwesleysantana","favs",0
"11614","jonesburgoverda","favs",3
"11615","khalesinha","favs",2
"11616","gracoalves","favs",1
"11617","tuitagrazii","favs",9
"11618","eubrubsantos","favs",1
"11619","juliogomess","favs",1
"11620","_solara__","favs",4
"11621","izabrdelta","favs",0
"11622","heybrucinho","favs",5
"11623","PrincessGyn","favs",1
"11624","proudlox","favs",0
"11625","RosanyCosta","favs",1
"11626","ladyvanhomrigh","favs",0
"11627","fabiofaroamorim","favs",1
"11628","Biah_Tayna","favs",5
"11629","polemitiza","favs",2
"11630","CibinCaroline","favs",2
"11631","Tamyles_Souza","favs",5
"11632","beattrizlinares","favs",2
"11633","leelooo","favs",2
"11634","Pedro_Fernando","favs",16
"11635","lelemaagnos","favs",18
"11636","Poyan_Menezes","favs",6
"11637","bbb_jad","favs",11
"11638","azevenus","favs",17
"11639","sbsstan","favs",1
"11640","leighrndezvous","favs",18
"11641","guilhermarei","favs",0
"11642","brasilomeme","favs",0
"11643","ttdonamas","favs",6
"11644","BBBZEIROO","favs",360
"11645","soziznho","favs",5
"11646","sessaoextra","favs",5
"11647","BbbIncomoda","favs",12
"11648","TrapoCesar","favs",1
"11649","goldepeixinho","favs",1
"11650","xiuespiei","favs",0
"11651","blacklifecx","favs",3
"11652","ematcam90","favs",31
"11653","Rock3t_queen","favs",5
"11654","olocoduff","favs",5
"11655","pattyfia20","favs",4
"11656","QueroMaisFamoso","favs",2
"11657","realityzooou","favs",15
"11658","daaicagnin","favs",3
"11659","Ryan_qv","favs",1
"11660","lilisa23","favs",3
"11661","manda_Really","favs",5
"11662","butluans","favs",3
"11663","luneryjor","favs",10
"11664","marisnutsx","favs",2
"11665","tnbhdxtopx","favs",0
"11666","cactosfreire","favs",1
"11667","flow3ron","favs",4
"11668","anahkrol","favs",0
"11669","paulinhomcz1","favs",9
"11670","AmigaTuViu","favs",5
"11671","kaka87646","favs",1
"11672","sabrina_lamb","favs",7
"11673","Kimdebochee","favs",9
"11674","Olivia15323226","favs",3
"11675","ThaisFurtadojm","favs",1
"11676","rodrigomc","favs",37
"11677","riiihlima","favs",2
"11678","Mazinha11899522","favs",0
"11679","BIogueirinho","favs",0
"11680","ThaizaRios","favs",3
"11681","Midressa","favs",1
"11682","superpandaworld","favs",2
"11683","PortalThaisof","favs",10
"11684","haizmorgan","favs",9
"11685","PeixeVander","favs",15
"11686","MiaFerri_","favs",6
"11687","ManuelaJeane","favs",3
"11688","gabirezendegr24","favs",2
"11689","VagalumePequena","favs",0
"11690","gabipoorne","favs",0
"11691","mandyyytamarti1","favs",4
"11692","AnaRafa41602439","favs",13
"11693","NeicyrS","favs",0
"11694","angelvoltan","favs",2
"11695","ADRIANA83103620","favs",4
"11696","Ce20Ariel","favs",2
"11697","domsevelyn","favs",2
"11698","jessicamichiles","favs",0
"11699","marixareal","favs",852
"11700","rafaspellman","favs",1
"11701","bymejoy","favs",9
"11702","van_moraes2","favs",2
"11703","CyRocha","favs",4
"11704","osshbabi","favs",5
"11705","Xulinha87201647","favs",0
"11706","Maraisag_","favs",0
"11707","ameninaenjoada","favs",1
"11708","fidelis_yas","favs",278
"11709","Leticia28497893","favs",16
"11710","Onvianaju","favs",63
"11711","Gostodecomentar","favs",3
"11712","ysabelasi","favs",2
"11713","Isaaquito66","favs",4
"11714","GC_SF_","favs",0
"11715","miih_rufino","favs",1
"11716","lamara_lara","favs",0
"11717","caroliniarauj","favs",2
"11718","jussarablank","favs",4
"11719","Ellimenola","favs",75
"11720","TatiRocha1206","favs",5
"11721","VidaQueSegueS2","favs",0
"11722","Ibsonnn","favs",0
"11723","weekndfobic","favs",0
"11724","DriCelestino37","favs",1
"11725","pqprr","favs",0
"11726","Carolzi58083112","favs",2
"11727","jeane_eu","favs",3
"11728","pedrwho_","favs",1
"11729","valerialvess","favs",2
"11730","khairyst","favs",0
"11731","jeealvarenga","favs",0
"11732","edyclelmaFi","favs",0
"11733","netosummers","favs",8
"11734","raay_lana","favs",6
"11735","eusouarya","favs",1
"11736","Thay55069411","favs",6
"11737","JosueKalebi","favs",12
"11738","lioliveiras","favs",12
"11739","sammylmj","favs",3
"11740","sixtharmonydl","favs",2
"11741","rafaoxs","favs",3
"11742","rockernlawyer","favs",2
"11743","selenxgavassi","favs",0
"11744","JuMalheiros","favs",2
"11745","comentabbbgl","favs",7
"11746","EduSouzaLima","favs",0
"11747","patypromo","favs",18
"11748","nildo_unicorn","favs",6
"11749","MauBonemer","favs",12
"11750","lizchavs","favs",1
"11751","nostrendsbrasil","favs",558
"11752","FelipeSweezy","favs",4
"11753","wallsfineLP","favs",1
"11754","UpdatesJuliete","favs",49
"11755","fogonoburaco","favs",0
"11756","w_eedmoon","favs",1
"11757","armindaoutor","favs",1
"11758","dezinhacomenta","favs",57
"11759","liss_cardosoo","favs",3
"11760","RLnascimentto","favs",5
"11761","f4bdolphin","favs",8
"11762","raylxne","favs",3
"11763","AcessoJuliette","favs",69
"11764","Akagidetails","favs",1
"11765","marina_cordovil","favs",3
"11766","GeraldaComenta","favs",313
"11767","oh_anna_","favs",27
"11768","euerikasouza","favs",2
"11769","AndriiCavani","favs",6
"11770","bbbdovigor","favs",2
"11771","LuaAlegria","favs",1
"11772","RosanaRocha1994","favs",12
"11773","culpadavane","favs",0
"11774","fandomax","favs",14
"11775","lauraatfreitas","favs",1
"11776","amanteobscena","favs",4
"11777","xwnior","favs",50
"11778","Carolvdf","favs",1
"11779","suyeonoona","favs",0
"11780","tonmilks1","favs",1
"11781","da_dalyana","favs",1
"11782","brunettesauce","favs",1
"11783","psicoreality","favs",1
"11784","cafecontexto","favs",11
"11785","Samukaboy","favs",34
"11786","CRFREALITY","favs",2
"11787","heylosinto","favs",4
"11788","IzaPaullaSoares","favs",2
"11789","Helena_Oliv","favs",29
"11790","KarenSi1312","favs",2
"11791","jenifermaiaa","favs",7
"11792","Laura10197091","favs",1
"11793","laleskablog","favs",0
"11794","PedroCaettano2","favs",0
"11795","FabricioZyzz","favs",4
"11796","fe___fe","favs",0
"11797","Milena42780682","favs",3
"11798","Dolfox__27","favs",0
"11799","senhorcamelo","favs",9
"11800","Dantasd7","favs",2
"11801","OhannaE","favs",4
"11802","kcmdsf","favs",6
"11803","AmandaM53872768","favs",0
"11804","sannylinda","favs",11
"11805","favjbx","favs",0
"11806","Sousa79196989","favs",7
"11807","JoyceeTiba","favs",7
"11808","GustavoAlves137","favs",13
"11809","Maria_Mezzotero","favs",0
"11810","__bangalaxy","favs",23
"11811","adv_r","favs",0
"11812","Pedroo_heenriq","favs",7
"11813","AlineEPreto","favs",24
"11814","deltanz","favs",558
"11815","wilianalencarwe","favs",129
"11816","divulga_i","favs",7
"11817","Lionergolden","favs",22
"11818","gavassigomez","favs",0
"11819","lwtgrms","favs",0
"11820","FuuckMe5H","favs",0
"11821","daisydabahia","favs",0
"11822","MARIANA43395944","favs",3
"11823","bonibbb1","favs",5
"11824","veiadasgatas","favs",26
"11825","pitacodoblog","favs",2
"11826","NillMacedo","favs",0
"11827","dscretrendition","favs",2
"11828","aalicedisse","favs",462
"11829","moratolu","favs",3
"11830","furacao_cpi","favs",4
"11831","ambidrade","favs",33
"11832","vanessabrazuna","favs",1
"11833","FattMartins","favs",0
"11834","Bielaz","favs",0
"11835","JarlissonCota26","favs",1
"11836","lcisad","favs",4
"11837","camisrochaa","favs",0
"11838","lacreveveta","favs",0
"11839","luizhenriqueboo","favs",0
"11840","staffsantana","favs",4
"11841","ramosdayene","favs",1
"11842","eitxa_caah","favs",2
"11843","alves_jullyanne","favs",2
"11844","luis_rbr10","favs",2
"11845","BBBarbiezinhas","favs",22
"11846","camilamiran87","favs",11
"11847","janabonifacio21","favs",6
"11848","ownerofherlife","favs",8
"11849","badgalgygi","favs",5
"11850","QG_DA_JULIETTE","favs",21
"11851","NUNESS5972","favs",1
"11852","vtor__","favs",1
"11853","Drika_Poderosa","favs",9
"11854","Mariana87273631","favs",3
"11855","ThubirubaGirl","favs",0
"11856","alIvkoo","favs",1
"11857","euanarib","favs",6
"11858","gwtto","favs",5
"11859","lisamarried","favs",0
"11860","MariaCa74078872","favs",2
"11861","iamlaralee","favs",13
"11862","Dani_de_Natal","favs",0
"11863","angelofftopic","favs",2
"11864","heybrothers21","favs",1
"11865","lindianefc","favs",2
"11866","jothwitter","favs",0
"11867","gavinzfilm","favs",0
"11868","_CitouNunes","favs",14
"11869","MarciaD00907568","favs",1
"11870","DougAlbertReal","favs",3
"11871","jgrlpwr1","favs",3
"11872","nlrcrrlhlvs","favs",4
"11873","rudavidal","favs",2
"11874","oisaran","favs",33
"11875","_thaaaayp","favs",9
"11876","brunabern","favs",1
"11877","arialmeidaf","favs",3
"11878","lunaandrd","favs",2
"11879","lucasnobre31","favs",2
"11880","tuittajulia_","favs",15
"11881","filho_datulla","favs",1
"11882","realityycomenta","favs",1
"11883","phmoota","favs",2
"11884","MelinaMelo1988","favs",3
"11885","tombrazill","favs",0
"11886","caiquegadi","favs",2
"11887","chriskax","favs",5
"11888","Luani_Oddone","favs",0
"11889","meninadometro","favs",0
"11890","EliVechier","favs",2
"11891","camilladelucas","favs",18173
"11892","lunaderw","favs",2
"11893","BComentadora","favs",17
"11894","bicalhobacon1","favs",8
"11895","FatimaThiengo","favs",2
"11896","gabisigon","favs",5
"11897","VinyMaldonado","favs",6
"11898","eucomentandotd","favs",10
"11899","Monalis43090778","favs",1
"11900","nayaradelunardo","favs",12
"11901","msdheo","favs",0
"11902","drectiononw","favs",5
"11903","maicruise","favs",14
"11904","minhoheartt","favs",0
"11905","nomechame","favs",0
"11906","1recarvalho","favs",2
"11907","astefanibays","favs",1485
"11908","lightolx","favs",11
"11909","gaaybadass","favs",3
"11910","RaysaFreire","favs",3
"11911","Perterjohnson","favs",5
"11912","camicomentabbb","favs",5
"11913","wonsinb","favs",0
"11914","eliezervidal","favs",3
"11915","tataxll","favs",3
"11916","Alienado21_","favs",7
"11917","Boninhomeodeia","favs",0
"11918","AndersoFernande","favs",0
"11919","PrincesaGabi0_0","favs",0
"11920","Lara__21","favs",1
"11921","lucashilarious","favs",12
"11922","luiiispaulo","favs",7
"11923","mundoPaollaa","favs",0
"11924","marllonmartins","favs",8
"11925","varinhadalux","favs",29
"11926","lanamilenanl","favs",3
"11927","mi_ayres","favs",3
"11928","ti1892","favs",5
"11929","C_Vasconcellos4","favs",62
"11930","sendomatheus","favs",10
"11931","Lukas404_","favs",0
"11932","jenocolds","favs",1
"11933","prisellengmail1","favs",2
"11934","AtaPoetini","favs",0
"11935","KahavelarS","favs",0
"11936","tatimfe","favs",0
"11937","AugustoCsarMun1","favs",3
"11938","MagnAzul","favs",0
"11939","renataimd","favs",54
"11940","pieceofdi","favs",9
"11941","EuQueLu79840262","favs",1
"11942","milawayv","favs",84
"11943","jessicasxi","favs",22
"11944","AnaPaul79590040","favs",0
"11945","mahresie","favs",53
"11946","Amandalves22","favs",0
"11947","SenhoritaLua21","favs",8
"11948","alien_nada_bbb","favs",1
"11949","ackleslives","favs",3
"11950","PattyVicentini","favs",3
"11951","natirivero","favs",1
"11952","jucanciani_","favs",0
"11953","LelelaD","favs",1
"11954","DoraMonts","favs",3
"11955","xxdosanjos","favs",2
"11956","MahPinheiro94","favs",8
"11957","realitycando","favs",5
"11958","aleatoria1998","favs",5
"11959","Ferodrigoy","favs",4
"11960","_angells_","favs",5
"11961","tasertopo","favs",1
"11962","1bich4burra","favs",2
"11963","Raquelmalik7","favs",0
"11964","anatelma","favs",2
"11965","melinamie","favs",2
"11966","LalaGomes__","favs",20
"11967","lmxcncoarreaga","favs",2
"11968","PaulladPaulla","favs",2
"11969","previsoesmb","favs",279
"11970","jupaz_adr","favs",3
"11971","ThaLinharess","favs",16
"11972","tonnyfernandezz","favs",26
"11973","Suzana73135828","favs",1
"11974","li19rose","favs",10
"11975","Malluzes","favs",1
"11976","sandmetall","favs",11
"11977","maybeIseeyou","favs",7
"11978","d123098k","favs",2
"11979","icefiresong","favs",7
"11980","catudemel","favs",0
"11981","LumenaConka","favs",4
"11982","21moonriver","favs",0
"11983","re_bocada","favs",3
"11984","marvinbrandao","favs",3
"11985","kanyewerrst","favs",1
"11986","sooyacactus","favs",4
"11987","Ligia_udia","favs",1
"11988","taisquintanilha","favs",1
"11989","loverspaoladiva","favs",4
"11990","samantabell","favs",1
"11991","tatasmoakk","favs",2
"11992","itsjvbarros","favs",1
"11993","DeRossignolo","favs",1
"11994","rayllaMFSstan","favs",0
"11995","constantino__a","favs",7
"11996","dearcubain","favs",13
"11997","jvopegguks","favs",3
"11998","annacanuli","favs",1
"11999","priscilagomessg","favs",1
"12000","llinocat","favs",0
"12001","ninaverde5","favs",6
"12002","dpcarvalho","favs",9
"12003","luhguede","favs",2
"12004","izaralho","favs",7
"12005","nathalybuffon18","favs",3
"12006","coralineliih_","favs",1
"12007","fabiobonoro","favs",0
"12008","lauraccfb","favs",1
"12009","therezafontoura","favs",3
"12010","tuittafeipe","favs",97
"12011","shotocity","favs",0
"12012","upariana","favs",31
"12013","fepetis","favs",0
"12014","Rickynha2","favs",4
"12015","luuanfelipee","favs",2
"12016","BombaDeEstrelas","favs",0
"12017","Paulim003","favs",4
"12018","blogumviajante","favs",12
"12019","edsonsroch","favs",84
"12020","ericafofis","favs",6
"12021","realityncomentt","favs",1
"12022","unijessie","favs",1
"12023","ikobayashi_","favs",5
"12024","MunizJjoy","favs",3
"12025","DanielDan25","favs",2
"12026","laaregomes","favs",0
"12027","iskihavonyy","favs",0
"12028","agataaguedes","favs",14
"12029","Popetao0","favs",0
"12030","MANUSSQ","favs",0
"12031","Suzarttchu","favs",1
"12032","b_ibiz","favs",2
"12033","marcelolessas","favs",8
"12034","CeretoNancy","favs",0
"12035","vicalmeidams","favs",6
"12036","maybn12","favs",15
"12037","brunotelloli","favs",5
"12038","_lariam_","favs",0
"12039","shamelesswarhol","favs",1
"12040","hisnameisari","favs",4
"12041","kauarickz","favs",6
"12042","nemexunacausa","favs",3
"12043","GraziReis19","favs",2
"12044","whoscarol","favs",3
"12045","uixguri","favs",0
"12046","EvaniseColombi3","favs",0
"12047","marinhoeuana","favs",15
"12048","mynbenoist","favs",10
"12049","e_bonfim","favs",2
"12050","ComentaOReality","favs",1
"12051","CarlosA92211829","favs",5
"12052","lokadossignos_","favs",3
"12053","Beatrizladeir12","favs",1
"12054","DayaneRealitys","favs",10
"12055","alinemuguet","favs",2
"12056","davidbertobr","favs",4
"12057","rafaelseven23","favs",3
"12058","JebJeb44","favs",4
"12059","cbss32","favs",5
"12060","o5tono","favs",1
"12061","fivevhs","favs",0
"12062","Danrlei93940778","favs",2
"12063","evolsatann","favs",3
"12064","marcos_fdc","favs",2
"12065","luabps","favs",3
"12066","EMILLIR","favs",9
"12067","alpinismosocial","favs",2
"12068","sophizeiros","favs",3
"12069","joaupdro","favs",5
"12070","B34TR1Z1","favs",11
"12071","meninannn","favs",1
"12072","LariPeripato","favs",5
"12073","mario_mendes","favs",1
"12074","tauannecruz","favs",4
"12075","bbb21infor","favs",3
"12076","blueluvjm","favs",0
"12077","isa_mau_carater","favs",5
"12078","bicolorcyndy","favs",3
"12079","prinbsb","favs",4
"12080","DaniDelafina","favs",3
"12081","soninhadoblog","favs",1
"12082","_gabrielaassis_","favs",1
"12083","GiovannaFellini","favs",4
"12084","LorenDeLonge","favs",0
"12085","Marcela65823335","favs",1
"12086","VittFilipe","favs",2
"12087","_camilando","favs",1
"12088","sccp_lmj","favs",2
"12089","linecabellolaur","favs",10
"12090","bydesssa","favs",0
"12091","JuuMorlos","favs",6
"12092","iFAIRH0NG","favs",0
"12093","apaixonadinbbb","favs",23
"12094","heartinseaa","favs",3
"12095","FerreiraTavora","favs",2
"12096","g3mini4nja","favs",65
"12097","Cristin87634108","favs",0
"12098","IFSH4RDY","favs",0
"12099","VIVELUANJO","favs",1
"12100","bruna_sonaglio","favs",2
"12101","__ingridm","favs",0
"12102","MathBertt","favs",1
"12103","BiaSanttana","favs",2
"12104","MalyneSalvador","favs",34
"12105","vivimon","favs",2
"12106","euannym_","favs",0
"12107","sarahhmzz","favs",2
"12108","GirlChaveirinho","favs",8
"12109","Larissa30068","favs",7
"12110","DaisePereira","favs",7
"12111","sparkyzinha","favs",0
"12112","bwteragf","favs",6
"12113","akiracomenta","favs",13
"12114","TerraDiversao","favs",2
"12115","stylsdrews","favs",2
"12116","maestriax","favs",3
"12117","thisarkis","favs",12
"12118","DeividFreittas","favs",2
"12119","mjkookie1803","favs",2
"12120","JFlores33","favs",8
"12121","teamreality7","favs",1
"12122","comentsgab","favs",4
"12123","LolaPastorelli","favs",6
"12124","siyewolff","favs",1
"12125","dborarsl","favs",0
"12126","queridaprii","favs",3
"12127","wenymanfred","favs",4
"12128","rpfgl","favs",4
"12129","recitandofs","favs",1
"12130","thatielle_costa","favs",0
"12131","Raffah_Beletti","favs",14
"12132","herson_scotti","favs",2
"12133","sexwithmez","favs",4
"12134","yoonscared","favs",1
"12135","MilgrauLuiza","favs",6
"12136","migasovai","favs",11
"12137","informa_rio","favs",1
"12138","princessxbetty","favs",17
"12139","Fla44mengojubs","favs",4
"12140","error_fui","favs",5
"12141","ela_tagarela","favs",1
"12142","beax_sr","favs",6
"12143","Luucascarneiro1","favs",7
"12144","TheRoyaltyKind","favs",3
"12145","carneiradaa","favs",3
"12146","obcecadah","favs",0
"12147","archiveidalso","favs",1
"12148","victoriafalou","favs",7
"12149","loseyoursIf","favs",4
"12150","ei_Douglaas","favs",3
"12151","cloud_max","favs",0
"12152","jessicavalentim","favs",9
"12153","BeBeBevinteeum","favs",2
"12154","jucilenebarb0sa","favs",0
"12155","bernardo979","favs",0
"12156","pinnotico","favs",3
"12157","luciralda","favs",1
"12158","Iamkailane_","favs",2
"12159","simoesamandinha","favs",8
"12160","siirlenramos","favs",1
"12161","bb_louca","favs",0
"12162","ilcilenesds","favs",9
"12163","tergolupi","favs",6
"12164","rkshipperr","favs",0
"12165","VinniCandido","favs",9
"12166","multiplymercury","favs",0
"12167","luxcau","favs",5
"12168","PorraBass","favs",4
"12169","hyukkiebae","favs",2
"12170","_Overso","favs",0
"12171","s_upnn","favs",3
"12172","amoraflorotis","favs",1
"12173","lomadu_","favs",4
"12174","Leonard98137138","favs",0
"12175","lucaszagaa","favs",2
"12176","tm_cc_","favs",1
"12177","thaytuittou","favs",8
"12178","SolBrilhante12","favs",16
"12179","a_kind_of_mag1c","favs",21
"12180","RodriiguesYo","favs",0
"12181","mkolino","favs",8
"12182","_dannypereira_","favs",1
"12183","Sariette16","favs",7
"12184","Seu_Joao","favs",1
"12185","Triindaderf","favs",0
"12186","haroldxhabit1","favs",0
"12187","ga_sccp","favs",4
"12188","httpfutilidade","favs",1
"12189","JeovaJunior2","favs",0
"12190","marcelinho4fun","favs",1
"12191","Jo_lys","favs",7
"12192","matheussodre9","favs",0
"12193","dieneluiza_","favs",6
"12194","tantantantan743","favs",13
"12195","sidneisp2006","favs",3
"12196","takenellout","favs",0
"12197","KillBiaa","favs",0
"12198","h3yCris","favs",4
"12199","Diegoh_Soares_","favs",158
"12200","LcsMilho","favs",2
"12201","kccsmiler","favs",4
"12202","sereiadosertao","favs",3
"12203","fsaamu","favs",6
"12204","MaiaSecreta","favs",0
"12205","HEAVENLYHOR4N","favs",1
"12206","msqttz","favs",1
"12207","worltaeh","favs",0
"12208","sabisfv","favs",0
"12209","V0GUEYEJI","favs",0
"12210","writtenbylmj","favs",0
"12211","davmarx_","favs",1
"12212","oibarbarella","favs",5
"12213","1lenildamathias","favs",5
"12214","helobbb21","favs",2
"12215","JE0NSATANIC","favs",2
"12216","__stargguk","favs",2
"12217","lovievhs","favs",0
"12218","Lazulimitsuki","favs",2087
